Gene,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000028651,-0.313041675,4.197555872,7.261251992,0.007045816,0.022834768
ENSMUSG00000033386,-0.223796781,6.028443205,7.25582855,0.007067126,0.022898122
ENSMUSG00000047205,0.494283428,3.699259465,7.248350805,0.007096616,0.022987942
ENSMUSG00000027519,-0.262563679,6.014442498,7.242465679,0.007119914,0.023057662
ENSMUSG00000012429,0.533507772,3.480667475,7.240993035,0.007125756,0.023070833
ENSMUSG00000001052,-0.229124801,6.598627238,7.238487636,0.007135706,0.023097294
ENSMUSG00000031422,-0.237078117,7.377432296,7.236959597,0.007141782,0.023111204
ENSMUSG00000057982,0.424114207,3.861434035,7.235356565,0.007148161,0.023122749
ENSMUSG00000017754,-0.407973982,8.33623894,7.235169034,0.007148908,0.023122749
ENSMUSG00000054434,-0.468574243,3.855701119,7.234064711,0.007153307,0.02313122
ENSMUSG00000027007,-0.234635626,7.123318229,7.226018676,0.007185439,0.02322722
ENSMUSG00000097417,0.537656984,4.738245989,7.225736293,0.007186569,0.02322722
ENSMUSG00000005674,0.320578446,4.640083403,7.224419122,0.007191844,0.02323849
ENSMUSG00000094724,0.752874919,1.91289695,7.223458383,0.007195694,0.023245151
ENSMUSG00000054556,-0.695448247,1.49172149,7.222476395,0.007199632,0.02325209
ENSMUSG00000022442,0.449785817,2.962015072,7.220711545,0.007206713,0.02326918
ENSMUSG00000045983,-0.22193645,8.864465535,7.218463206,0.007215746,0.023292557
ENSMUSG00000028633,-0.657613304,4.529153215,7.215467099,0.0072278,0.023325675
ENSMUSG00000026154,0.519639301,2.887364433,7.214966958,0.007229815,0.023326383
ENSMUSG00000006585,0.26942976,5.796147093,7.210976495,0.007245906,0.023372498
ENSMUSG00000029149,1.167155003,0.983072209,7.209621242,0.00725138,0.023384349
ENSMUSG00000022489,-0.370028158,5.163773606,7.206337222,0.00726466,0.023414405
ENSMUSG00000102861,-1.040944243,0.590929796,7.206233982,0.007265078,0.023414405
ENSMUSG00000032601,-0.221815436,6.701887215,7.20598043,0.007266104,0.023414405
ENSMUSG00000031634,0.311038531,5.399177886,7.204506103,0.007272076,0.023427838
ENSMUSG00000057594,0.50306759,2.695823193,7.203779437,0.007275021,0.023431517
ENSMUSG00000041459,0.269494065,7.464991059,7.19995121,0.007290556,0.023475736
ENSMUSG00000054715,0.63045434,3.62831241,7.19461702,0.00731226,0.023539788
ENSMUSG00000089704,-1.058294485,0.777213845,7.19237399,0.007321405,0.023563394
ENSMUSG00000028643,-0.349442797,3.978912997,7.191375653,0.00732548,0.02357067
ENSMUSG00000026289,-0.251912688,5.716406409,7.188031084,0.007339147,0.0236088
ENSMUSG00000028962,0.21956973,6.770013149,7.180386814,0.007370482,0.023703731
ENSMUSG00000053985,0.958999084,0.743897771,7.179257271,0.007375123,0.023712791
ENSMUSG00000090019,0.977635833,0.545521409,7.177659772,0.007381693,0.023728044
ENSMUSG00000061689,0.20970036,6.321925594,7.176685686,0.007385702,0.02373059
ENSMUSG00000001403,0.407158926,5.186725156,7.176580018,0.007386137,0.02373059
ENSMUSG00000021408,-0.23494084,6.52837064,7.175817839,0.007389276,0.023734806
ENSMUSG00000022536,-0.21126765,7.459133116,7.17415384,0.007396132,0.02375096
ENSMUSG00000032578,-0.499931995,5.391384297,7.167001495,0.007425679,0.023839952
ENSMUSG00000050921,-0.98296146,1.705507667,7.161687699,0.007447709,0.023904773
ENSMUSG00000068284,0.236207201,6.08692463,7.160577724,0.007452319,0.023913664
ENSMUSG00000032872,0.278921966,6.157521442,7.1597225,0.007455873,0.023919162
ENSMUSG00000042500,0.452024157,4.836703457,7.159228295,0.007457928,0.023919849
ENSMUSG00000030990,0.225100149,5.524231113,7.157665313,0.007464429,0.023934794
ENSMUSG00000029064,-0.187684687,9.062667807,7.155240806,0.007474526,0.023961258
ENSMUSG00000033961,0.564401622,2.741483956,7.1528314,0.007484574,0.023987551
ENSMUSG00000036067,-0.42643041,3.003001615,7.1509655,0.007492364,0.024006599
ENSMUSG00000101438,-0.260178895,5.218591449,7.148553865,0.007502446,0.02403219
ENSMUSG00000104022,0.626308541,3.323118913,7.148170501,0.00750405,0.02403219
ENSMUSG00000021877,-0.221232795,7.411458547,7.145364678,0.007515799,0.024062701
ENSMUSG00000031970,-0.76776623,1.152991216,7.145011393,0.00751728,0.024062701
ENSMUSG00000022704,-0.450453506,4.178088176,7.143516805,0.007523547,0.024076833
ENSMUSG00000037341,0.308294218,5.360003608,7.140657202,0.007535554,0.02410932
ENSMUSG00000052751,0.427069295,3.69102718,7.137484005,0.0075489,0.024137513
ENSMUSG00000045751,0.387557829,4.339075997,7.137463883,0.007548985,0.024137513
ENSMUSG00000059013,0.518058649,5.170254283,7.137237534,0.007549938,0.024137513
ENSMUSG00000027952,-0.336720642,4.955720023,7.132865741,0.007568367,0.024187971
ENSMUSG00000041685,0.450375832,7.070714134,7.132610901,0.007569443,0.024187971
ENSMUSG00000034906,0.375732382,5.439269405,7.129720973,0.007581652,0.024221031
ENSMUSG00000008855,0.467184442,5.989288761,7.122002477,0.007614361,0.024319547
ENSMUSG00000100548,0.239874679,6.236406738,7.120264805,0.007621745,0.024337149
ENSMUSG00000032449,0.268326115,6.916036814,7.119378367,0.007625514,0.024343204
ENSMUSG00000034871,0.562739568,2.51094046,7.112167954,0.007656246,0.024435308
ENSMUSG00000058587,0.26074957,7.905445136,7.104526923,0.007688952,0.024533664
ENSMUSG00000060923,-0.667501663,1.822627275,7.10349235,0.007693391,0.024541803
ENSMUSG00000043909,0.300485935,5.674704001,7.100508831,0.007706207,0.024576655
ENSMUSG00000022752,-0.337684192,6.514804045,7.099549282,0.007710334,0.024583783
ENSMUSG00000047881,-0.368315948,4.590936834,7.098304954,0.007715689,0.024594822
ENSMUSG00000034333,0.410806803,3.91103922,7.097571568,0.007718846,0.024598854
ENSMUSG00000025925,0.366784545,3.81072896,7.096630612,0.0077229,0.024605738
ENSMUSG00000064141,-0.797819064,1.389024196,7.09411853,0.007733732,0.024634211
ENSMUSG00000078768,0.779183619,1.219643546,7.092328539,0.00774146,0.024652784
ENSMUSG00000022544,0.303570983,4.918537909,7.090507685,0.007749329,0.024665907
ENSMUSG00000089636,0.723354305,1.355109768,7.090496694,0.007749377,0.024665907
ENSMUSG00000037965,-0.204416104,7.619817763,7.086101814,0.007768404,0.024720416
ENSMUSG00000032359,0.215007382,8.309470911,7.083138392,0.007781261,0.024755268
ENSMUSG00000032534,0.30976345,4.807479686,7.080915284,0.007790921,0.024779932
ENSMUSG00000015947,0.268939338,5.842540752,7.080394693,0.007793184,0.024781068
ENSMUSG00000034235,0.397680921,2.950840215,7.079377736,0.007797608,0.02478907
ENSMUSG00000016510,0.261720125,5.233274419,7.07725637,0.007806845,0.024809335
ENSMUSG00000028282,0.368534824,5.237603374,7.077037006,0.007807801,0.024809335
ENSMUSG00000037235,0.476888922,6.713848831,7.076191942,0.007811484,0.024814971
ENSMUSG00000100750,-0.606776982,2.320587585,7.072798677,0.007826291,0.024855934
ENSMUSG00000026933,0.427812674,4.492213467,7.071879408,0.007830308,0.024862614
ENSMUSG00000028607,0.33929463,5.61841117,7.062583867,0.007871039,0.024985839
ENSMUSG00000042642,0.299766295,4.556097896,7.061974777,0.007873716,0.024988232
ENSMUSG00000041453,0.22278759,7.96788099,7.055992166,0.007900054,0.025065699
ENSMUSG00000097057,-0.265310556,5.644767951,7.054837378,0.007905149,0.025075741
ENSMUSG00000029290,-0.298058619,5.443627084,7.052574501,0.007915141,0.025101311
ENSMUSG00000035828,-0.946250668,5.569880289,7.049582563,0.007928373,0.025137138
ENSMUSG00000032013,0.29902508,7.659030411,7.045696616,0.007945592,0.025185588
ENSMUSG00000042572,-0.207283516,6.989699262,7.043981231,0.007953205,0.025198027
ENSMUSG00000027207,0.227926804,5.795524364,7.043938647,0.007953394,0.025198027
ENSMUSG00000037251,0.347744832,4.211361154,7.043019482,0.007957477,0.025204817
ENSMUSG00000020898,0.336316937,5.034881412,7.041851344,0.007962668,0.025215116
ENSMUSG00000002820,-0.333579395,4.988775649,7.036351688,0.007987157,0.025286502
ENSMUSG00000024854,0.243151414,5.526386373,7.034019937,0.007997563,0.02531328
ENSMUSG00000072437,0.544889673,3.27384201,7.019648405,0.008062006,0.025511037
ENSMUSG00000027652,0.215209556,6.866395253,7.018074339,0.008069096,0.025527258
ENSMUSG00000042032,0.25151188,5.953980033,7.013317087,0.008090564,0.025588945
ENSMUSG00000035683,0.433056769,4.781299758,7.012156184,0.008095812,0.025599312
ENSMUSG00000036026,-0.234367682,6.101076535,7.00888671,0.00811061,0.025639865
ENSMUSG00000037351,-0.225950412,6.39620365,7.008307472,0.008113234,0.025641925
ENSMUSG00000025350,0.796522725,1.1039349,6.996489935,0.00816697,0.025805481
ENSMUSG00000086109,0.945444717,0.249068333,6.993883839,0.008178869,0.025836798
ENSMUSG00000070605,0.300787838,5.679656495,6.991624892,0.008189198,0.025862318
ENSMUSG00000037833,-0.381080196,3.370447159,6.991246712,0.008190928,0.025862318
ENSMUSG00000051223,-0.208199501,8.032452883,6.987791658,0.008206755,0.025905996
ENSMUSG00000015476,-0.395151669,4.039587695,6.985209627,0.008218603,0.025937096
ENSMUSG00000051675,0.498194304,3.663162284,6.982397379,0.008231527,0.025971576
ENSMUSG00000037257,0.247565607,5.775419894,6.981387165,0.008236175,0.025979933
ENSMUSG00000057778,0.525187988,3.346503068,6.980473095,0.008240382,0.025986898
ENSMUSG00000042271,0.267161579,5.930401889,6.976594952,0.008258259,0.026035392
ENSMUSG00000074405,0.334146858,4.668669408,6.976268293,0.008259766,0.026035392
ENSMUSG00000044026,0.374412874,4.110848431,6.975315812,0.008264164,0.026042937
ENSMUSG00000018909,-0.391713273,5.006832286,6.973373315,0.008273139,0.026064901
ENSMUSG00000025239,0.226898369,6.565841189,6.970999371,0.008284122,0.026093177
ENSMUSG00000031016,-0.488783949,3.689363199,6.968842589,0.008294113,0.026118316
ENSMUSG00000025199,-0.21901818,6.382550134,6.967595027,0.008299897,0.0261302
ENSMUSG00000028737,0.422647162,3.51224178,6.965938301,0.008307586,0.026148071
ENSMUSG00000078452,0.914522939,1.638930946,6.965420832,0.008309989,0.026149301
ENSMUSG00000027628,-0.327887837,4.657364416,6.964777424,0.008312977,0.026152373
ENSMUSG00000025207,-1.100782546,0.186535699,6.964112363,0.008316068,0.026155764
ENSMUSG00000032320,-0.283964184,4.536035865,6.963546017,0.0083187,0.026157713
ENSMUSG00000032440,-0.194705092,9.337566212,6.962607712,0.008323064,0.026165104
ENSMUSG00000054027,-0.382464399,4.793289976,6.962167867,0.00832511,0.026165207
ENSMUSG00000092274,0.888999892,9.068677413,6.960240889,0.008334081,0.026185512
ENSMUSG00000071537,-0.642410395,1.670348887,6.959914766,0.0083356,0.026185512
ENSMUSG00000018865,-0.655872947,2.222895818,6.958011227,0.008344474,0.026207051
ENSMUSG00000030287,-0.240675697,7.347568907,6.95662189,0.008350956,0.026221074
ENSMUSG00000028849,-0.208422196,8.066665215,6.949418086,0.00838465,0.026320511
ENSMUSG00000022517,-0.201683308,6.603521928,6.948851464,0.008387306,0.026322491
ENSMUSG00000068335,0.338406544,4.390585297,6.94635824,0.008399004,0.026351045
ENSMUSG00000039005,0.23158719,7.358805216,6.946048148,0.00840046,0.026351045
ENSMUSG00000085990,-0.625381688,3.901018076,6.940527811,0.008426425,0.02642376
ENSMUSG00000039686,0.478247204,4.653360479,6.940255489,0.008427707,0.02642376
ENSMUSG00000023882,0.648623072,2.455816962,6.938899041,0.008434101,0.026436007
ENSMUSG00000028452,-0.21500182,8.404922715,6.938563782,0.008435682,0.026436007
ENSMUSG00000041836,0.295083281,6.897040226,6.937395327,0.008441194,0.026446905
ENSMUSG00000028603,0.239729259,7.921937269,6.936090493,0.008447355,0.026459826
ENSMUSG00000006462,-0.66424536,1.684949056,6.932728035,0.00846325,0.026503228
ENSMUSG00000029920,0.373224996,5.323724416,6.931386709,0.008469599,0.026516722
ENSMUSG00000002504,-0.512793433,4.375477811,6.929585946,0.008478131,0.026537041
ENSMUSG00000017400,-0.359530305,3.430617104,6.928537342,0.008483104,0.026546211
ENSMUSG00000050994,0.564057575,2.833688588,6.926195408,0.00849422,0.026574597
ENSMUSG00000084950,-0.230782871,6.128106604,6.921405092,0.008517003,0.026639463
ENSMUSG00000044763,-0.331533006,4.32586866,6.917758953,0.008534386,0.026687412
ENSMUSG00000052397,-0.21106471,9.296556423,6.916770023,0.008539107,0.026695752
ENSMUSG00000022314,0.245914458,7.547241726,6.913815325,0.008553229,0.026733469
ENSMUSG00000000171,-0.210412881,6.710986989,6.911396218,0.008564809,0.026756233
ENSMUSG00000028398,0.324123113,3.656379841,6.91131218,0.008565211,0.026756233
ENSMUSG00000034620,-0.275454131,4.815996022,6.910622285,0.008568516,0.026756233
ENSMUSG00000027955,0.754484731,1.583832967,6.910574088,0.008568747,0.026756233
ENSMUSG00000001419,-0.340168806,6.729818233,6.907091523,0.008585453,0.026801959
ENSMUSG00000024487,-0.260747745,5.597351376,6.903012846,0.008605061,0.026851
ENSMUSG00000092212,1.501712394,-0.292041211,6.902964339,0.008605295,0.026851
ENSMUSG00000078853,0.466431207,3.475792014,6.901654542,0.008611602,0.026864228
ENSMUSG00000032479,0.243803156,6.668030648,6.897476482,0.008631751,0.026909971
ENSMUSG00000097944,1.082423146,1.049464019,6.8974475,0.00863189,0.026909971
ENSMUSG00000057135,0.364922757,5.189986307,6.896916983,0.008634452,0.026909971
ENSMUSG00000024273,-0.530387958,2.850301717,6.896897307,0.008634547,0.026909971
ENSMUSG00000021496,0.359530495,4.041399207,6.89253547,0.008655641,0.026969243
ENSMUSG00000066150,-0.31533832,4.846332322,6.890888628,0.008663619,0.02698763
ENSMUSG00000087429,-0.413212723,3.572232582,6.886927178,0.00868284,0.027041024
ENSMUSG00000086825,1.109719955,0.168868069,6.88074381,0.00871293,0.02712823
ENSMUSG00000058638,-0.245363442,5.769386073,6.877072907,0.008730843,0.027177495
ENSMUSG00000086836,-0.914927466,0.638732739,6.872548604,0.008752974,0.027239858
ENSMUSG00000046442,-1.006077026,0.363125393,6.872075732,0.00875529,0.027240543
ENSMUSG00000031337,-0.259115391,6.218250865,6.861831621,0.008805624,0.027390591
ENSMUSG00000036529,-0.238628812,7.053552253,6.856529136,0.008831794,0.027465421
ENSMUSG00000039166,0.37622753,4.374279382,6.854582104,0.008841423,0.027485262
ENSMUSG00000100084,-0.621691043,1.90100322,6.854383969,0.008842404,0.027485262
ENSMUSG00000038375,0.258854015,6.868451302,6.851284923,0.008857755,0.027526394
ENSMUSG00000087107,0.246027126,6.311731386,6.847955048,0.008874279,0.027564628
ENSMUSG00000029684,-0.266596617,5.149253974,6.847950805,0.0088743,0.027564628
ENSMUSG00000015478,0.271739608,5.351077515,6.840878657,0.008909501,0.027667352
ENSMUSG00000079109,-0.376264697,3.845162672,6.836392686,0.008931903,0.027730294
ENSMUSG00000024910,1.116216057,0.008010368,6.835398172,0.008936877,0.02773911
ENSMUSG00000073787,0.354072842,3.402449105,6.830828096,0.008959772,0.027803532
ENSMUSG00000035399,0.320023339,4.786583884,6.829784622,0.008965007,0.027813139
ENSMUSG00000091994,-1.0874187,0.424435638,6.827744447,0.008975254,0.027838281
ENSMUSG00000061371,0.638149724,1.819172404,6.823976749,0.008994207,0.027890412
ENSMUSG00000027634,0.245223734,5.704403369,6.817426421,0.009027256,0.027986218
ENSMUSG00000005986,0.503441451,3.013243414,6.809222395,0.009068825,0.028108383
ENSMUSG00000031392,-0.209895656,7.183374307,6.808149997,0.009074273,0.028118563
ENSMUSG00000025878,0.215298435,5.833111536,6.807690709,0.009076607,0.028119092
ENSMUSG00000025265,-1.059542812,0.307490644,6.805102873,0.009089772,0.028153163
ENSMUSG00000040860,0.379833733,3.803528494,6.798603367,0.009122921,0.028249102
ENSMUSG00000087443,0.495616819,2.901178361,6.794832731,0.009142209,0.028302083
ENSMUSG00000035629,0.314358682,5.600203867,6.794246288,0.009145212,0.028304639
ENSMUSG00000028701,0.750436451,1.520711078,6.793300195,0.00915006,0.028306963
ENSMUSG00000090266,-0.263065819,6.372538547,6.793249602,0.009150319,0.028306963
ENSMUSG00000031216,0.398879442,3.751998664,6.791792922,0.009157789,0.028320265
ENSMUSG00000028085,0.397306969,3.836103039,6.791561186,0.009158978,0.028320265
ENSMUSG00000042515,0.532828964,2.295299337,6.789972471,0.009167132,0.028338737
ENSMUSG00000038301,0.214926632,8.247247267,6.78693191,0.00918276,0.028380296
ENSMUSG00000037570,-0.264646221,4.918204569,6.78606371,0.009187227,0.028387351
ENSMUSG00000036983,0.620590533,2.593945452,6.784574304,0.009194896,0.028404293
ENSMUSG00000018774,-0.215101899,9.566712707,6.777009343,0.009233948,0.028511576
ENSMUSG00000029062,-0.221454602,6.66376787,6.776996856,0.009234012,0.028511576
ENSMUSG00000053730,0.441885412,3.302453444,6.776202998,0.00923812,0.028517485
ENSMUSG00000001415,-0.289109334,6.660541161,6.772676802,0.00925639,0.028560074
ENSMUSG00000077212,-1.14895187,0.255675433,6.772324431,0.009258218,0.028560074
ENSMUSG00000022475,1.037714116,0.531089954,6.77186617,0.009260595,0.028560074
ENSMUSG00000021537,0.224901666,5.976873298,6.771844547,0.009260707,0.028560074
ENSMUSG00000022100,0.248635005,6.285185635,6.770629357,0.009267015,0.028572747
ENSMUSG00000054648,-0.267272499,4.487048191,6.769051058,0.009275214,0.028591243
ENSMUSG00000020935,0.39992392,4.301348848,6.768021214,0.009280568,0.028600963
ENSMUSG00000053007,-0.66127169,4.437850893,6.765262269,0.009294926,0.028638421
ENSMUSG00000042599,0.453917528,6.130787121,6.763572553,0.009303731,0.028658756
ENSMUSG00000052798,-0.2729514,5.226006285,6.762795914,0.009307781,0.028664437
ENSMUSG00000029322,1.075407545,-0.162427109,6.759457217,0.009325212,0.028711314
ENSMUSG00000059439,-0.282494361,5.004661699,6.752313805,0.009362619,0.028816188
ENSMUSG00000028268,-0.564237666,2.671143587,6.752106097,0.009363709,0.028816188
ENSMUSG00000024587,-0.194610921,7.316656967,6.74649734,0.009393191,0.028900073
ENSMUSG00000103048,-0.922333777,0.638003531,6.744515562,0.009403631,0.028925346
ENSMUSG00000017299,-0.260663211,4.880031418,6.739911679,0.009427929,0.028993225
ENSMUSG00000042155,1.086888549,0.867646665,6.73610301,0.009448079,0.029048318
ENSMUSG00000039069,0.434391993,3.900845451,6.734067579,0.009458866,0.029074604
ENSMUSG00000097811,-0.438537286,3.793787874,6.725498325,0.009504417,0.02920771
ENSMUSG00000028729,-0.267240179,5.591186175,6.724517227,0.009509647,0.029216872
ENSMUSG00000006763,-0.481752628,3.27712568,6.72372091,0.009513893,0.029218798
ENSMUSG00000032220,-0.345888857,7.021145476,6.723556591,0.00951477,0.029218798
ENSMUSG00000026616,1.203549646,0.112624088,6.721679372,0.00952479,0.029242657
ENSMUSG00000042213,0.660868319,2.294580512,6.714479864,0.009563318,0.02935401
ENSMUSG00000018672,0.549983481,2.321770097,6.709986227,0.009587447,0.029421123
ENSMUSG00000034639,0.713970462,1.198346186,6.708547452,0.009595185,0.029437919
ENSMUSG00000019979,0.206031231,6.359509169,6.700825117,0.00963683,0.029552136
ENSMUSG00000025766,0.372483689,3.595471752,6.700800849,0.009636962,0.029552136
ENSMUSG00000031242,0.300125463,4.95429212,6.698354098,0.009650195,0.029585737
ENSMUSG00000007570,-0.331263326,4.055865461,6.697018523,0.009657427,0.029600925
ENSMUSG00000072762,0.601700107,2.349886459,6.692774599,0.009680443,0.029664474
ENSMUSG00000039640,-0.28146358,5.593902541,6.687644962,0.009708337,0.02974294
ENSMUSG00000035203,-0.247055339,7.648548922,6.686640801,0.009713807,0.029752684
ENSMUSG00000030603,-0.256595149,6.58656107,6.680909092,0.009745091,0.029841471
ENSMUSG00000039704,0.282516554,4.963672642,6.677556084,0.00976344,0.029890616
ENSMUSG00000041147,0.366133048,4.651864327,6.676257648,0.009770555,0.029905353
ENSMUSG00000024896,-0.264088906,5.563272732,6.675797732,0.009773076,0.029906027
ENSMUSG00000035047,-0.40181231,5.716852525,6.673380633,0.009786339,0.029939561
ENSMUSG00000022853,0.346290143,4.716507346,6.671571958,0.009796275,0.029962906
ENSMUSG00000006527,-0.248204259,5.4859696,6.669522853,0.009807544,0.029990316
ENSMUSG00000042608,-0.280254786,7.029312019,6.66843292,0.009813544,0.030001604
